event_timestamp,registration_timestamp,inapp_size
1610114196,1609698356,5
1610015350,1609698356,3
1610114107,1609698356,10
1610114243,1609698356,3
1611658867,1609698356,3
1610114297,1609698356,3
1610204373,1609698356,10
1609705268,1609698701,10
1609699910,1609698701,5
1609763760,1609698701,3
1609763869,1609698701,5
1612076265,1612012976,3
1612150468,1612013204,5
1612150520,1612013204,1
1619097507,1612013679,5
1619347732,1612013679,3
1612204879,1612013943,5
1612022917,1612014710,3
1612015707,1612014710,5
1612015820,1612014710,20
1612016048,1612014710,10
1612020017,1612014710,10
1612022532,1612014710,3
1612022661,1612014710,3
1612015774,1612014710,10
1612017978,1612014710,20
1612020138,1612014710,20
1612022462,1612014710,20
1612022604,1612014710,5
1609773504,1609701006,3
1610577035,1609701006,3
1610577194,1609701006,3
1610255507,1609701067,3
1609702045,1609701067,5
1610290634,1609701102,10
1614377929,1612015035,10
1610100057,1609701862,5
1609774162,1609702274,3
1609706461,1609702719,3
1609707237,1609702719,1
1609703978,1609702783,5
1609723670,1609702946,1
1615415972,1612016551,3
1613012807,1612016645,3
1612052971,1612017302,3
1612173330,1612017302,3
1612055834,1612017727,3
1609728955,1609704890,5
1610569865,1609704870,10
1612274150,1612018290,10
1616719246,1612018278,20
1612295321,1612018400,1
1609774655,1609705599,3
1610365877,1609705608,3
1611463967,1609706499,3
1609892651,1609706732,3
1610910356,1609707698,3
1610506588,1609708062,5
1610506642,1609708062,3
1610251053,1609708062,10
1610330428,1609708062,3
1610407962,1609708062,3
1610591144,1609708062,3
1609746359,1609708117,5
1612639479,1612020765,5
1612687849,1612020765,5
1615796433,1609708961,1
1612948175,1612021505,5
1613570766,1612021505,10
1613569541,1612021505,20
1613570068,1612021505,10
1609724334,1609709628,5
1614817132,1609709681,1
1610259659,1609709686,5
1609709903,1609709686,5
1612385207,1612022121,3
1609711935,1609710448,5
1609712162,1609710448,5
1609714884,1609710448,3
1616839995,1609710695,1
1613535184,1609710695,1
1613809737,1609710695,1
1610071171,1609710809,5
1612915008,1609710809,1
1612249544,1612023201,5
1617021107,1609711390,5
1610316012,1609712035,3
1610591397,1609712035,3
1612122656,1612024373,20
1614783301,1612024487,20
1619191019,1612024487,20
1614458561,1609713300,5
1611317364,1609713300,1
1612025493,1612025387,20
1614211465,1612025542,3
1614534798,1612025542,5
1614990850,1612025542,5
1615660490,1612025542,1
1614534909,1612025542,3
1614310354,1612025542,5
1616826914,1612025542,1
1613316473,1612025644,3
1610051207,1609714569,10
1611162796,1609714569,5
1611421508,1609714569,20
1610048058,1609714569,5
1611255507,1609714569,20
1611263081,1609714569,10
1611420976,1609714569,10
1611434414,1609714569,20
1611522244,1609714569,20
1611510522,1609714569,20
1610156084,1609714707,3
1610155880,1609714707,3
1610155975,1609714707,5
1610166607,1609714707,1
1613017095,1609714707,5
1613017022,1609714707,10
1613602802,1609715103,10
1616882566,1609715103,20
1609719509,1609715672,10
1610238428,1609715847,3
1612027629,1612027379,1
1612033921,1612027379,3
1609717164,1609717037,50
1609717167,1609717037,50
1612029149,1609717240,5
1612028959,1609717240,3
1612391710,1609717538,1
1610286229,1609717825,3
1609897067,1609718288,3
1609966005,1609718370,10
1610195281,1609718365,3
1609895793,1609718410,3
1609795869,1609718497,10
1609726947,1609718590,3
1609721277,1609718590,3
1609719292,1609718966,5
1609742879,1609720957,3
1610497826,1609720957,3
1609827869,1609720957,10
1609958125,1609720957,10
1610085943,1609720957,20
1610344339,1609720957,10
1610505401,1609720957,10
1611029825,1609720957,3
1610927236,1609720957,10
1611027161,1609720957,10
1611559341,1609720957,10
1611627168,1609720957,5
1611634974,1609720957,5
1611438333,1609720957,10
1614488109,1609720957,20
1611984441,1609720957,10
1614994985,1609720957,5
1615079139,1609720957,20
1615186726,1609720957,10
1615619797,1609720957,10
1615623621,1609720957,3
1616207568,1609720957,20
1613605558,1609720957,5
1614397050,1609720957,5
1614397074,1609720957,10
1616894011,1609720957,50
1616894215,1609720957,20
1617068707,1609720957,20
1617172217,1609720957,1
1617172273,1609720957,20
1614747526,1609720957,5
1614916358,1609720957,5
1614928611,1609720957,10
1614994962,1609720957,10
1615251681,1609720957,5
1615271130,1609720957,10
1615568265,1609720957,20
1615623522,1609720957,10
1616209802,1609720957,20
1616210352,1609720957,10
1616354949,1609720957,10
1616893559,1609720957,100
1616909989,1609720957,20
1617172435,1609720957,50
1617302147,1609720957,20
1617318473,1609720957,10
1609827831,1609720957,10
1609958147,1609720957,3
1609970240,1609720957,5
1610337599,1609720957,20
1610505443,1609720957,5
1611027284,1609720957,5
1611439456,1609720957,20
1614397286,1609720957,5
1615061721,1609720957,50
1615079645,1609720957,20
1615079921,1609720957,20
1615484039,1609720957,100
1615562780,1609720957,100
1615566333,1609720957,20
1615568215,1609720957,20
1615774119,1609720957,100
1616200263,1609720957,20
1616386579,1609720957,100
1616970052,1609720957,10
1616997564,1609720957,10
1617172121,1609720957,20
1617172158,1609720957,1
1609722505,1609721128,5
1609778387,1609721128,3
1609778285,1609721128,3
1609778407,1609721128,3
1609778360,1609721128,5
1611557862,1609721863,3
1611583638,1609721863,5
1610601080,1609721923,3
1610676793,1609721923,10
1610600367,1609721923,1
1610600395,1609721923,1
1610600610,1609721923,10
1610600906,1609721923,5
1610327982,1609722228,3
1610329146,1609722228,5
1616945370,1609722228,5
1612392960,1612031519,3
1616307803,1609722328,5
1612082941,1612031792,3
1612038062,1612031792,5
1612049425,1612031792,10
1612051104,1612031792,3
1612051209,1612031792,3
1612323145,1612031792,1
1612035747,1612031931,5
1609724687,1609722834,100
1610249482,1609723075,5
1610164353,1609723075,3
1610032263,1609724031,3
1610032397,1609724031,1
1611222332,1609724349,10
1611222988,1609724349,5
1611228593,1609724349,10
1611269358,1609724349,3
1611287356,1609724349,10
1611387425,1609724349,1
1611477734,1609724349,10
1611132767,1609724349,5
1611305376,1609724349,20
1611374388,1609724349,5
1612955276,1609724349,5
1611228506,1609724349,5
1611374352,1609724349,3
1611477824,1609724349,5
1612955228,1609724349,20
1614167580,1612033143,20
1614167865,1612033143,5
1614257182,1612033143,10
1614419197,1612033143,20
1616256014,1612033143,5
1616256503,1612033143,1
1614429045,1612033143,5
1616682650,1612033143,1
1616858586,1612033143,10
1616946954,1612033143,5
1617044218,1612033143,1
1617114557,1612033143,5
1617115000,1612033143,3
1616256470,1612033143,3
1616257120,1612033143,1
1616257150,1612033143,3
1616687483,1612033143,5
1616774932,1612033143,10
1617194502,1612033143,20
1617195522,1612033143,20
1617432413,1612033143,10
1617524687,1612033143,10
1614178445,1612033143,10
1616320550,1612033143,10
1616335681,1612033143,20
1616837601,1612033143,3
1617714805,1612033143,20
1612280819,1612033095,3
1609727539,1609725593,3
1609968613,1609725990,3
1612457859,1612035182,5
1612394224,1612035182,3
1612398425,1612035182,3
1611541342,1609727381,5
1611541415,1609727381,3
1609984877,1609727381,5
1609986951,1609727381,3
1609803726,1609728751,5
1614765939,1609728704,1
1609878661,1609729072,5
1615152572,1609729072,3
1609833055,1609729038,20
1610254534,1609729038,3
1610255186,1609729038,3
1610076654,1609729057,1
1610087325,1609729255,1
1609996293,1609729271,3
1609996369,1609729271,3
1612039025,1612036873,5
1612041424,1612036873,3
1612038260,1612036972,5
1609750098,1609729716,5
1609832463,1609729716,3
1609832491,1609729716,3
1609832521,1609729716,1
1609735370,1609729747,3
1611904615,1609729837,3
1611904355,1609729837,5
1611905008,1609729837,10
1611011066,1609730729,5
1610319134,1609731233,3
1610319052,1609731233,3
1610319080,1609731233,5
1611431984,1609731509,5
1612039758,1612039247,5
1612039851,1612039247,5
1612100008,1612039247,10
1612105246,1612039247,3
1612215479,1612039247,3
1612218172,1612039247,10
1612287221,1612039247,5
1612287555,1612039247,10
1612303195,1612039247,20
1612303543,1612039247,10
1612405746,1612039247,3
1612040821,1612039247,5
1612104416,1612039247,3
1612795079,1612039247,3
1612893044,1612039247,5
1613010650,1612039247,5
1613231409,1612039247,3
1613231547,1612039247,3
1613231588,1612039247,3
1612189293,1612039247,10
1612189453,1612039247,10
1612229440,1612039247,3
1612290844,1612039247,10
1612365910,1612039247,3
1612795267,1612039247,3
1613078684,1612039247,5
1613079299,1612039247,3
1613092994,1612039247,1
1613172897,1612039247,3
1613173408,1612039247,10
1613175260,1612039247,10
1613231340,1612039247,3
1615608810,1612039247,1
1615608827,1612039247,5
1615608839,1612039247,3
1615608898,1612039247,5
1616127320,1612039247,3
1612189270,1612039247,3
1612218917,1612039247,10
1612291416,1612039247,10
1612303295,1612039247,20
1612303400,1612039247,20
1612795095,1612039247,5
1612795163,1612039247,5
1612795330,1612039247,10
1612795348,1612039247,3
1613009825,1612039247,10
1613175260,1612039247,10
1613231493,1612039247,3
1613231622,1612039247,1
1615647048,1612039247,3
1613761451,1612039247,5
1615675217,1612039247,5
1616035961,1612039247,5
1616978957,1609732820,100
1616996805,1609732820,100
1616996831,1609732820,100
1616978847,1609732820,100
1609823002,1609732950,5
1610243316,1609732950,5
1610243272,1609732950,5
1609881751,1609733067,3
1612291676,1612039847,5
1610013999,1609733844,3
1610277938,1609733844,5
1610007787,1609733844,3
1610446996,1609733844,5
1610974840,1609733844,10
1609735392,1609733977,5
1610179040,1609734400,10
1609874947,1609734487,3
1612314012,1612040723,10
1612314064,1612040723,3
1612316697,1612040723,1
1615425441,1612040723,3
1615425492,1612040723,1
1610969490,1609735671,3
1611035598,1609735671,1
1615357830,1609735671,10
1615357805,1609735671,10
1615365588,1609735671,1
1610572853,1609735668,1
1614384654,1612041839,3
1610732260,1609736485,1
1612224076,1612042301,5
1618168449,1612042614,10
1612572735,1612042614,10
1617480024,1612042614,5
1609738979,1609737527,5
1612231909,1612043129,10
1612307560,1612043129,10
1612232389,1612043129,3
1612318238,1612043129,5
1614636150,1612043129,10
1612231559,1612043129,5
1612231924,1612043129,3
1612305990,1612043129,5
1612046591,1612043389,10
1612111587,1612043389,20
1612045522,1612043389,3
1612910597,1612043389,1
1612689284,1609738661,1
1612689983,1609738661,1
1612689262,1609738661,1
1615999434,1612043733,100
1612341578,1612043783,3
1612343567,1612043783,1
1612318608,1612044872,5
1612492434,1612045184,5
1613138839,1612045184,10
1613172107,1612045184,5
1609781869,1609741368,5
1609782053,1609741368,10
1609870627,1609741368,3
1609810631,1609741368,3
1609782505,1609741368,1
1609810647,1609741368,3
1611189321,1609741464,5
1612059634,1612046234,5
1612659563,1612046709,5
1612713082,1612046709,3
1612713583,1612046709,1
1612657442,1612046709,10
1612659342,1612046709,5
1612378959,1612046990,5
1612379087,1612046990,3
1613807094,1609743279,5
1612629533,1612047221,5
1611480261,1609743776,5
1609757503,1609744351,5
1610859921,1609744351,3
1609769168,1609744548,5
1609949853,1609745063,3
1612222480,1612048400,3
1612074458,1612048678,1
1612074638,1612048678,1
1612082163,1612048678,1
1612074726,1612048678,3
1612075688,1612048678,1
1612082140,1612048678,1
1618613638,1612048668,100
1610449863,1609745669,5
1610437476,1609745669,3
1610821598,1609745669,5
1610869681,1609745669,5
1610991978,1609745669,10
1611487673,1609745669,5
1610263013,1609745669,3
1610365023,1609745669,3
1612761240,1609745669,5
1612949392,1609745669,5
1613308774,1609745669,10
1615263321,1609745669,5
1615389007,1609745669,1
1615716140,1609745669,20
1612596470,1609745669,10
1614316402,1609745669,3
1614388986,1609745669,5
1615352411,1609745669,1
1615389061,1609745669,1
1615435984,1609745669,10
1617442270,1609745669,5
1617445326,1609745669,3
1609815164,1609745697,10
1613853742,1609745697,3
1613853897,1609745697,3
1613853819,1609745697,5
1612061749,1612048787,20
1612062306,1612048787,3
1612062181,1612048787,5
1612062266,1612048787,5
1612062146,1612048787,5
1617045764,1612049027,1
1617045817,1612049027,1
1609852003,1609746559,5
1614066639,1609746559,1
1614487425,1609746559,1
1613984909,1609746559,1
1615300254,1609746559,1
1616235476,1609746559,1
1616326826,1609746559,10
1609749962,1609746626,5
1612064725,1612049834,3
1612115442,1612049834,5
1612115813,1612049834,3
1612116242,1612049834,3
1612061390,1612049834,1
1612112375,1612049834,5
1612115471,1612049834,5
1612115501,1612049834,3
1612115530,1612049834,3
1612115593,1612049834,3
1612115626,1612049834,1
1612116270,1612049834,3
1612116474,1612049834,3
1612116560,1612049834,3
1612116710,1612049834,3
1612116832,1612049834,3
1612116894,1612049834,3
1612331215,1612049834,1
1612332903,1612049834,100
1612385257,1612049834,10
1612475856,1612049834,3
1612481806,1612049834,100
1612331237,1612049834,100
1612387410,1612049834,100
1612388471,1612049834,100
1612410410,1612049834,20
1612410536,1612049834,100
1612476343,1612049834,20
1612476641,1612049834,20
1612059181,1612049834,1
1612075769,1612049834,3
1612075839,1612049834,3
1612109323,1612049834,5
1612112470,1612049834,3
1612116180,1612049834,3
1612116211,1612049834,3
1612116749,1612049834,3
1612331260,1612049834,100
1612333092,1612049834,100
1612384872,1612049834,5
1612385307,1612049834,50
1612387214,1612049834,20
1612388002,1612049834,100
1612395645,1612049834,100
1612475747,1612049834,20
1612499313,1612049834,10
1613890972,1612049834,100
1610149934,1609746915,10
1612690551,1609746915,5
1609748328,1609746976,10
1609750003,1609746976,5
1609748697,1609746988,1
1609748604,1609746988,1
1612399467,1612049987,3
1612226280,1612049987,3
1612348642,1612049987,3
1610539349,1609747344,3
1609827960,1609747803,20
1614413604,1609747921,10
1614675735,1609747921,5
1614414753,1609747921,5
1609914298,1609748083,5
1610019774,1609748244,5
1612640855,1612051214,3
1612640904,1612051214,20
1612641001,1612051214,10
1612091186,1612052113,1
1612091479,1612052113,1
1612653079,1612052113,3
1612201542,1612052464,3
1612081867,1612053075,3
1609834493,1609751013,3
1610485360,1609751013,5
1611084607,1609751013,10
1610010139,1609751013,5
1613492549,1609751017,3
1613384465,1609751017,3
1612105934,1612053604,5
1612152815,1612053953,5
1612153960,1612053953,3
1612461194,1612053884,3
1612462813,1612053884,1
1614460539,1612054596,10
1616722291,1612054596,10
1612244776,1612054815,1
1609753563,1609752535,1
1612389755,1612055313,3
1619722845,1612055908,10
1619615724,1612055908,3
1613791198,1612056444,1
1612060192,1612057450,10
1612064087,1612057450,3
1612297568,1612057450,5
1612297892,1612057450,3
1612297995,1612057450,3
1612058704,1612057450,5
1612065633,1612057450,3
1612068538,1612057450,3
1612120313,1612057450,10
1612124124,1612057450,20
1616261201,1612057450,5
1616284498,1612057450,10
1612238261,1612057450,3
1612305096,1612057450,1
1616890118,1612057450,5
1616890696,1612057450,3
1617217264,1612057450,3
1612301925,1612057450,3
1612406612,1612057450,3
1617570487,1612057450,5
1617570531,1612057450,5
1617216189,1612057450,3
1617216264,1612057450,1
1617217235,1612057450,10
1617225417,1612057450,10
1615510320,1612057450,5
1616212348,1612057450,10
1616212786,1612057450,5
1610304306,1609755178,10
1610665496,1609755178,3
1610015978,1609755819,3
1609756531,1609755840,1
1609756593,1609755840,1
1609756639,1609755840,1
1612280238,1612058957,3
1609865064,1609756523,3
1609870019,1609757643,3
1609759046,1609757780,5
1612314458,1612060559,10
1612482961,1612060559,3
1612482991,1612060559,3
1612483239,1612060559,5
1612655458,1612060559,10
1609759606,1609758001,5
1610362916,1609758010,20
1610363024,1609758010,3
1612114074,1609758033,3
1610355585,1609758208,3
1610406601,1609758208,1
1610355568,1609758208,3
1610358055,1609758208,20
1610405290,1609758208,20
1610405761,1609758208,20
1610355526,1609758208,10
1610355620,1609758208,10
1610357322,1609758208,3
1610357995,1609758208,1
1610358402,1609758208,20
1610359820,1609758208,5
1615909137,1609758303,3
1612229683,1612061063,5
1609760513,1609759340,1
1609762463,1609759726,10
1610035789,1609759978,5
1612402747,1612063283,3
1612495722,1612063283,10
1612419389,1612063283,10
1612491856,1612063283,5
1612491969,1612063283,3
1612064092,1612063315,1
1612064367,1612063315,3
1612064981,1612063315,3
1612065062,1612063315,3
1612064829,1612063315,5
1612064789,1612063657,20
1612066007,1612063657,5
1612066076,1612063657,20
1612099655,1612063657,1
1612100874,1612063657,1
1612107686,1612063657,3
1612107788,1612063657,3
1612305160,1612063657,20
1612318178,1612063657,20
1612366379,1612063657,10
1612723816,1612063657,50
1612064846,1612063657,20
1612066538,1612063657,20
1612099679,1612063657,1
1612102776,1612063657,3
1612102844,1612063657,3
1612118353,1612063657,1
1612118368,1612063657,3
1612126321,1612063657,3
1612218850,1612063657,50
1612219124,1612063657,10
1612356959,1612063657,10
1612464594,1612063657,50
1612066616,1612063657,20
1612125441,1612063657,3
1612273591,1612063657,1
1612273612,1612063657,10
1612305225,1612063657,50
1612355753,1612063657,10
1612441877,1612063657,20
1612442534,1612063657,20
1615213545,1609760861,5
1615451659,1609760861,3
1616230756,1609760861,5
1612064839,1612063928,100
1612088630,1612063928,100
1612064839,1612063928,100
1612088280,1612063928,100
1612088280,1612063928,100
1612088630,1612063928,100
1612088630,1612063928,100
1612328601,1612064587,1
1612209979,1612064587,5
1612210422,1612064587,3
1612211331,1612064587,1
1612300347,1612064587,1
1612231528,1612064587,3
1609844616,1609761956,3
1609768708,1609761956,100
1609766906,1609761956,5
1609776993,1609761956,10
1610034026,1609762167,3
1610034931,1609762167,3
1611412243,1609762296,3
1612085806,1612065276,3
1609819330,1609762411,5
1615020922,1609762429,1
1615020577,1609762429,5
1612067868,1612065603,5
1612221853,1612065603,3
1609836334,1609762489,5
1609853531,1609762607,3
1609853396,1609762607,3
1609832880,1609762607,10
1609845117,1609762607,5
1610017456,1609762888,1
1612133791,1612066376,3
1612133771,1612066376,5
1612652373,1612066376,5
1614538435,1612066970,1
1614538340,1612066970,1
1614538356,1612066970,1
1614556514,1612066970,10
1614538322,1612066970,3
1614538496,1612066970,5
1614556635,1612066970,10
1612232834,1612067021,1
1609824361,1609764197,3
1609806801,1609764197,3
1609806985,1609764197,3
1609807085,1609764197,3
1609824443,1609764197,3
1609824780,1609764197,3
1612156446,1612067871,3
1609786375,1609764481,3
1609766220,1609764481,5
1610185163,1609765432,3
1612578954,1612069265,3
1612583034,1612069265,3
1610722664,1609765411,3
1610955181,1609765763,50
1611382990,1609765763,20
1611466215,1609765763,10
1610254411,1609765763,1
1612333138,1609765763,1
1612336509,1609765763,50
1617267676,1609765763,20
1617267738,1609765763,20
1617273740,1609765763,5
1617324349,1609765763,10
1617506320,1609765763,20
1611453777,1609765763,20
1617414586,1609765763,3
1617505502,1609765763,20
1610245462,1609765763,50
1610329340,1609765763,50
1610960383,1609765763,1
1611393947,1609765763,1
1611453218,1609765763,50
1617414524,1609765763,1
1617455215,1609765763,1
1617502717,1609765763,5
1617502956,1609765763,10
1617506478,1609765763,5
1611536279,1611434414,10
1611303183,1609765920,1
1610271418,1609765920,3
1612575872,1612072788,3
1612588490,1612072788,3
1612497001,1612073012,3
1612496962,1612073012,3
1612498322,1612073012,1
1615285118,1612073117,3
1612443676,1612073117,1
1614884548,1612073468,10
1609849025,1609768718,10
1610019538,1609768718,5
1609836768,1609768718,3
1609837843,1609768718,3
1609836846,1609768718,3
1616836826,1612074812,3
1616567532,1612074812,1
1616562117,1609769601,1
1616562203,1609769601,1
1616563173,1609769601,1
1616562332,1609769601,3
1616562485,1609769601,3
1616562689,1609769601,20
1616562561,1609769601,5
1616562631,1609769601,20
1617288458,1609769601,10
1617171327,1609769601,5
1609862130,1609769733,3
1609862131,1609769733,3
1616958571,1609770362,3
1609770932,1609770436,10
1609870361,1609770436,10
1609771842,1609770436,10
1609920581,1609770436,3
1609771411,1609770470,1
1609771441,1609770470,1
1609770951,1609770470,1
1612361043,1612076302,3
1609863947,1609770823,5
1609864010,1609770823,3
1610218420,1609770859,3
1610218444,1609770859,3
1610013142,1609770996,10
1609954672,1609770996,3
1618479480,1612077287,10
1609796641,1609771227,10
1612182322,1612077586,20
1609870907,1609771410,3
1610125193,1609771474,3
1610200247,1609771474,1
1610383206,1609771474,20
1610283907,1609771474,3
1610463258,1609771474,3
1611473276,1609771474,5
1610198130,1609771474,3
1610457769,1609771474,1
1609908746,1609771717,3
1609906780,1609771717,3
1610898203,1609771717,1
1610898144,1609771717,1
1612511753,1612078946,3
1612511738,1612078946,5
1616198463,1609772278,3
1616200636,1609772278,1
1609773935,1609772730,5
1614451816,1612079975,5
1609895470,1609772969,1
1614008550,1612080186,1
1612410743,1612080186,5
1614008510,1612080186,1
1612176505,1612080897,5
1616772505,1612081100,3
1612093193,1612081118,5
1610028777,1609773971,3
1609964729,1609773971,3
1612224857,1612081784,5
1612225436,1612081784,3
1612225095,1612081784,3
1611346674,1609774524,3
1609941339,1609774524,3
1610555617,1609774524,1
1610555666,1609774524,1
1609880889,1609774524,5
1611344634,1609774524,5
1611396615,1609774524,5
1611344634,1609774524,10
1611346646,1609774524,3
1609776427,1609775055,1
1609911404,1609775055,10
1610185551,1609775055,20
1610188881,1609775055,20
1610189092,1609775055,20
1609775693,1609775055,5
1609911547,1609775055,20
1609911779,1609775055,20
1609946921,1609775055,20
1609776356,1609775055,5
1609911747,1609775055,10
1609946979,1609775055,20
1609992021,1609775055,5
1612217002,1612082875,3
1612085772,1612082875,5
1612921540,1612082875,10
1612843583,1612082875,5
1612122136,1612082875,10
1612275015,1612083841,5
1609778525,1609775970,5
1609836015,1609775970,3
1609819055,1609775970,10
1609827073,1609775970,3
1613935714,1609776075,5
1613935778,1609776075,5
1613937216,1609776075,1
1613937303,1609776075,3
1614221296,1609776075,3
1613937809,1609776075,5
1614221278,1609776075,5
1616201765,1609776075,5
1616061278,1612084600,3
1616061368,1612084600,5
1616062373,1612084600,3
1616065045,1612084600,1
1616113486,1612084600,3
1616142796,1612084600,20
1616155340,1612084600,10
1616156726,1612084600,10
1616030981,1612084600,3
1616061409,1612084600,5
1616061775,1612084600,3
1616062671,1612084600,3
1616063976,1612084600,3
1616064434,1612084600,3
1616064567,1612084600,3
1616064680,1612084600,3
1616113189,1612084600,1
1616156591,1612084600,3
1616030912,1612084600,3
1616061300,1612084600,3
1616061445,1612084600,3
1616061790,1612084600,3
1616062325,1612084600,3
1616063305,1612084600,3
1616063333,1612084600,3
1616065737,1612084600,1
1616113212,1612084600,1
1616114503,1612084600,3
1616114704,1612084600,1
1616114769,1612084600,1
1616142251,1612084600,3
1616142265,1612084600,3
1616143222,1612084600,1
1616156543,1612084600,20
1616156851,1612084600,20
1616156989,1612084600,5
1610743407,1609776473,3
1610229652,1609776473,3
1609783997,1609776473,3
1610743468,1609776473,3
1610743514,1609776473,3
1615655203,1612085307,3
1615724944,1612085307,1
1615736215,1612085307,1
1616313506,1612085307,5
1616706497,1612085307,10
1615655424,1612085307,5
1615724944,1612085307,3
1616313936,1612085307,3
1616315817,1612085307,5
1616929445,1612085307,5
1612165840,1612085253,3
1612867115,1612085624,10
1612879853,1612085624,10
1613513221,1612085868,3
1609873861,1609777234,10
1610388199,1609777234,5
1609865718,1609777234,3
1611091492,1609777234,5
1611091890,1609777234,5
1612692539,1609777234,10
1609778597,1609777234,5
1609779638,1609777234,1
1609865107,1609777234,3
1610572905,1609777234,3
1611091427,1609777234,10
1613232049,1609777234,20
1617463256,1609778205,3
1617462588,1609778205,5
1611412765,1609778388,5
1609960601,1609778663,5
1609962020,1609778663,10
1612683213,1612088231,5
1612176994,1612088397,10
1610401130,1609779250,1
1610109812,1609779250,3
1610109768,1609779250,5
1610109990,1609779250,3
1610401159,1609779250,1
1615376745,1612088631,1
1612102371,1612088631,3
1615376441,1612088631,3
1615376500,1612088631,3
1615376730,1612088631,1
1612093027,1612089109,5
1612616380,1612089109,3
1613487177,1612089104,50
1613492002,1612089104,20
1613486599,1612089104,1
1613489707,1612089104,50
1613491948,1612089104,3
1613486641,1612089104,50
1613487639,1612089104,10
1613487666,1612089104,10
1612270984,1612089397,5
1615610458,1609780237,3
1612266527,1612090361,5
1614784827,1612090361,1
1614781170,1612090361,3
1612530587,1612090875,10
1612531707,1612090875,3
1612373535,1612090875,10
1613201871,1612090875,10
1612870698,1612090875,20
1612871018,1612090875,10
1613664410,1612090875,20
1613803922,1612090875,50
1612373433,1612090875,5
1612457651,1612090875,5
1612104869,1612091474,100
1612104869,1612091474,100
1612105269,1612091474,100
1612105283,1612091474,100
1612091932,1612091474,100
1612105000,1612091474,100
1612105889,1612091474,100
1612369895,1612092065,1
1612369935,1612092065,3
1612369641,1612092065,3
1612369704,1612092065,5
1610168143,1609781653,1
1611267589,1609781715,1
1611266929,1609781715,1
1611266614,1609781715,3
1610815601,1609781803,3
1610115937,1609781930,1
1610115920,1609781930,10
1609783413,1609782692,5
1612553979,1612093766,3
1612980899,1609782900,100
1612981532,1609782900,20
1609938206,1609618513,1
1609785056,1609784008,5
1612553284,1612095523,20
1612554148,1612095523,20
1612556059,1612095523,10
1612553210,1612095523,10
1612554105,1612095523,20
1612555832,1612095523,20
1612104553,1612095523,5
1609792681,1609784192,5
1611859029,1609784559,1
1612456925,1609784559,5
1610473157,1609784559,1
1610473311,1609784559,1
1611483644,1609784559,5
1614330597,1609784559,1
1614270019,1609784559,1
1615202807,1609784559,3
1612368712,1609784559,3
1612369125,1609784559,3
1615835758,1609784559,3
1615482346,1609784559,3
1615398456,1609784559,3
1615633247,1609784559,3
1615914055,1609784559,3
1617128960,1609784559,5
1617559086,1609784559,5
1610313879,1609784707,3
1610313908,1609784707,3
1610307877,1609784707,3
1610318901,1609784707,1
1611891352,1609784707,3
1612315453,1609784707,5
1612315816,1609784707,5
1612757952,1609784707,3
1614299817,1609784707,10
1612757489,1609784707,1
1612757565,1609784707,3
1610310970,1609784707,5
1610419425,1609784707,1
1612758927,1609784707,5
1614299590,1609784707,20
1614300227,1609784707,1
1610739257,1609784778,3
1610735986,1609784778,10
1610230544,1609784779,5
1610313656,1609784779,20
1610314043,1609784779,10
1610486342,1609784779,20
1610486700,1609784779,20
1610487710,1609784779,3
1610230681,1609784779,20
1610375310,1609784779,3
1610674190,1609784779,3
1609795374,1609784779,1
1609795458,1609784779,1
1610313160,1609784779,20
1610485701,1609784779,10
1610486083,1609784779,20
1610486564,1609784779,20
1613096095,1612097797,3
1612099167,1612098677,3
1612099198,1612098677,3
1612108979,1612098677,10
1612099781,1612098677,5
1612038667,1612036779,5
1609842815,1609787042,5
1612106547,1612099717,10
1612109294,1612099717,10
1612111736,1612099717,20
1612110081,1612099717,20
1612110797,1612099717,3
1612552246,1612099717,50
1612106388,1612099717,5
1612110123,1612099717,10
1612111424,1612099717,20
1612125003,1612099717,50
1612397280,1612099717,3
1610149227,1609787725,10
1610149651,1609787725,5
1610113486,1609788234,3
1613431841,1612101912,3
1613431112,1612101912,5
1609958050,1609789767,3
1612529876,1609790509,3
1615011121,1609790509,5
1613416245,1609790509,1
1610104390,1609790555,5
1610135312,1609790555,5
1610133289,1609790555,3
1612124795,1612104073,1
1609811919,1609791214,3
1611445290,1609791340,5
1611497312,1609791340,3
1609893068,1609791340,3
1613989427,1609791340,10
1613670809,1609791340,5
1612143925,1612104847,3
1609809951,1609792011,5
1609793820,1609792291,3
1609794238,1609792291,5
1609794757,1609792291,3
1611152980,1609792560,3
1611152965,1609792560,3
1611152992,1609792560,10
1611503944,1609792560,1
1611503959,1609792560,1
1611153412,1609792560,5
1611329536,1609792560,10
1611502950,1609792560,3
1611502966,1609792560,5
1609880875,1609792916,3
1609802016,1609793027,3
1609798102,1609793027,3
1609798176,1609793027,1
1609798388,1609793027,3
1609807724,1609793700,10
1612511204,1612107135,1
1612511125,1612107135,1
1612516488,1612107135,1
1609794905,1609794885,3
1612111271,1612108283,5
1609879095,1609795290,3
1609879095,1609795290,10
1609796442,1609795290,5
1609879094,1609795290,3
1609879094,1609795290,10
1610882835,1609795290,3
1612274763,1612108731,3
1612275787,1612108731,3
1614979368,1609796058,1
1612717537,1609796058,1
1614975808,1609796058,10
1614975961,1609796058,1
1613445012,1609796058,10
1609800109,1609796294,5
1610189969,1609796755,3
1616255599,1609796755,5
1610307921,1609796953,1
